-11.490882119,-6.98905460691,-4.40419441372
-5.28878377364,5.8129081943,6.39961069915
4.85662752587,6.66840161189,9.3672232654
-10.8879639193,-10.7523184777,-3.73838180146
5.7373685759,5.38618639917,11.4199466397
-12.20197051,-12.4427133393,0.481464056302
3.14436253422,5.24036727554,8.9413640188
3.2258659403,4.30401882425,7.48347088287
-8.6235545778,-11.5234016332,-2.49430816821
5.57380586241,4.60910020624,10.401109608
-4.41605402282,9.78473053188,5.69207086679
4.20193726476,6.74371222512,13.1652126638
-9.7444846198,-6.88250002233,1.65091870885
-11.5454174285,-8.62325747434,-0.023267292857
5.04549008063,5.80723653458,12.0043635335
4.16884501576,5.46843911945,9.67035804607
-3.52960384689,0.753799299915,4.71477713916
4.31113101615,6.25523737472,9.82176725119
-6.53569790309,4.37048370657,4.48207116223
3.73264795099,6.15020554255,8.28523334331
-9.6570964536,-12.6839492741,-0.217816848265
6.00074569749,4.50944011288,8.6225227821
4.3323791893,5.00577405256,9.81140990709
-3.10956806665,3.11876217022,5.1981739445
-6.59601815816,5.67060200157,4.90544064571
5.10426710894,4.11223876566,8.8897868409
-1.75371597512,2.16654573615,5.58209013565
-5.43908818387,6.72579739571,5.22294917387
-12.2000862252,-11.3101876794,-4.49464293755
-9.32427695175,-8.84381977436,-1.85662684827
5.15947411463,6.50973380002,10.5286811891
-8.88690259018,-10.3673335471,-4.10145566664
-9.09293542266,-10.4973686361,0.581900615743
4.6955187968,4.75932048544,8.54067304832
-10.2863519487,-9.96481165885,0.254514965735
-12.706792642,-9.34457672652,-2.88792774111
-12.1900529149,-9.86277478626,0.547327552957
-6.48349825688,4.45120685296,4.94688172284
5.30738421863,6.47192936897,10.5700496332
-15.3146294101,-8.8379552385,-3.72245068061
-15.1141092081,-10.9507580452,-3.59728425637
-10.6733121295,-12.2073565381,-4.45611541217
-10.2522355465,-9.65875319878,-2.10083577782
4.7820537379,4.65873828379,5.43059818703
-4.02660114634,9.40140419843,4.99554010011
-11.5752140211,-10.4225433039,-2.9133246064
-5.82717174557,7.21078853619,4.58089308055
-6.8042214319,6.21423948985,4.73876091438
-9.26076082739,-11.3186003114,-0.70788337318
-11.263043525,-12.2931330537,-2.49270969005
3.60899648867,3.98009796259,8.92497161474
2.80277756811,5.55447240442,11.2089289546
5.39111651499,3.57784414929,11.2839611434
-7.93504056849,-10.3366114768,-1.11657602539
-4.60449725897,5.58174877485,5.17675543928
-4.38357857378,3.05138430076,4.7744633501
6.86292758511,5.36344556214,7.92801276832
4.91941677796,5.74268622116,11.1809514051
-0.815871768436,5.05928585024,4.99566546298
-13.4664432733,-12.1931398701,-2.81849041851
-9.43079394037,-7.88865455308,-1.22811458871
4.39128919674,6.40836914608,10.5942236847
4.13350479624,3.57978700105,11.7884502322
4.53881258686,3.48189202474,9.05699177757
3.67092117083,6.25333594686,7.66131808806
-11.4052532527,-11.5597405757,-1.94393257595
-8.60842536172,-6.75101814823,-6.34743145939
-12.9227023436,-9.2357441557,-1.66861092022
-8.77775289989,-10.2494384348,-3.81830262139
-11.4802230778,-12.0100946375,0.133211191727
-8.63985693427,-11.7406541696,-0.148178456331
-5.35165247598,6.28043736084,4.5264879609
-10.1350163542,-12.0752026339,-6.02232197755
6.19208583748,4.84922972802,9.18265208611
-5.37966447872,6.18496270928,3.00633480092
4.84922107061,5.40309514832,8.84831576343
-13.1385122548,-10.8839397867,0.180197407073
-7.68018302681,4.1044571493,5.06203480592
-8.01835861014,-6.98461343178,-3.61025256665
4.64521854138,4.79904827134,8.55772767852
2.95782884809,4.18406434855,10.3638169678
-4.73488111752,1.88648339589,3.74087437122
5.45283181262,6.15806341626,9.56451262308
5.79919047258,4.93850142825,10.233671674
5.74026501763,5.91862579349,10.5507351741
5.59489386524,3.62093538301,8.98193159445
-11.7656579754,-10.5994455226,-5.11157173268
-10.4501235345,-10.2565189655,-2.28119368712
-7.67786328471,-10.1709269088,-0.72201416481
5.24537940726,4.70849328743,9.69596806213
-8.45261132018,-11.3997661621,-2.81169828633
-8.90534505178,6.37680350361,4.90773497232
-4.88474574839,7.81184909027,4.26405357608
5.66567840476,4.84246141827,8.19337015878
4.12988236478,4.75363574277,9.75733422054
-5.74270694308,4.12392333628,5.01824072594
-9.6914198989,-11.987073017,-3.6732319017
6.19998764858,5.90430622013,12.1498399996
6.17045429736,5.31012252063,12.5246099472
-9.89047527396,-10.9421411475,-3.60178641023
